Date,XUDLUSS,XUDLNKD,XUDLSFS,XUDLJYD,XUDLSKD,XUDLDKD,XUDLCDD,XUDLNDD,XUDLZRD,XUDLHDD,XUDLSGD,XUDLERD
1985-06-05,1.2602,8.8235,3.2519,249.26,8.8835,11.0325,1.3708,2.2306,1.994,7.779,,1.3804
1985-06-06,1.2712,8.815,3.2657,247.95,8.865,10.9675,1.3701,2.2247,1.994,7.7735,,1.3737
1985-06-07,1.2675,8.845,3.2843,249.42,8.885,11.0275,1.3715,2.2272,1.994,7.7735,,1.383
1985-06-10,1.2593,8.905,3.2861,250.44,8.9525,11.1225,1.3738,2.2321,1.998,7.7715,,1.3934
1985-06-11,1.2655,8.87,3.2865,249.61,8.9175,11.06,1.3709,2.2297,1.996,7.7705,,1.3856
1985-06-12,1.2639,8.8775,3.2836,249.74,8.9175,11.0675,1.3697,2.2247,1.99,7.7685,,1.3869
1985-06-13,1.2654,8.894,3.3029,249.81,8.9265,11.1115,1.3722,2.2232,1.984,7.771,,1.3918
1985-06-14,1.2785,8.815,3.2953,248.62,8.865,10.99,1.368,2.2041,1.972,7.769,,1.377
1985-06-17,1.2766,8.8225,3.2894,248.87,8.87,11.0,1.3692,2.1882,1.978,7.7695,,1.3791
1985-06-18,1.296,8.7625,3.3035,247.6,8.7975,10.9115,1.3674,2.1739,1.951,7.767,,1.3665
1985-06-19,1.3106,8.7025,3.311,247.28,8.7575,10.8375,1.3641,2.1222,1.936,7.765,,1.3578
1985-06-20,1.2775,8.8175,3.2838,248.15,8.86,11.045,1.3652,2.1505,1.959,7.759,,1.3819
1985-06-21,1.28,8.8225,3.2794,248.2,8.84,11.0,1.3659,2.1436,1.969,7.764,,1.3815
1985-06-24,1.2855,8.815,3.2931,248.77,8.8375,11.01,1.3659,2.1322,1.97,7.764,,1.3789
1985-06-25,1.2843,8.8475,3.3007,249.04,8.8575,11.015,1.3641,2.1186,1.963,7.767,,1.3804
1985-06-26,1.2958,8.7725,3.2894,248.54,8.7935,10.9125,1.3638,2.1075,1.967,7.767,,1.3695
1985-06-27,1.2936,8.7925,3.3084,248.82,8.8025,10.9512,1.3635,2.1106,1.97,7.7635,,1.373
1985-06-28,1.312,8.7525,3.3266,248.36,8.7375,10.8475,1.3588,2.0661,1.961,7.763,,1.3601
1985-07-01,1.3093,8.75,3.3354,247.94,8.7525,10.9005,1.3572,2.0525,1.967,7.761,,1.3653
1985-07-02,1.3008,8.775,3.318,248.45,8.775,10.9375,1.3577,2.0764,1.982,7.757,,1.3711
1985-07-03,1.3115,8.745,3.3332,248.06,8.745,10.8875,1.3566,2.0964,1.978,7.763,,1.3634
1985-07-04,1.316,8.725,3.3462,247.7,8.7325,10.89,1.359,2.0964,1.978,7.767,,1.3641
1985-07-05,1.3275,8.695,3.3499,247.1,8.6975,10.8275,1.3572,2.1142,1.969,7.769,,1.3555
1985-07-08,1.334,8.665,3.3577,246.58,8.665,10.7712,1.3583,2.1119,1.969,7.7645,,1.3503
1985-07-09,1.3645,8.53,3.3819,244.3,8.5625,10.6375,1.3544,2.103,1.934,7.762,,1.3314
1985-07-10,1.3835,8.46,3.3885,243.47,8.5,10.555,1.3521,2.0855,1.923,7.76,,1.3218
1985-07-11,1.3757,8.4925,3.3677,243.55,8.5075,10.505,1.3537,2.0683,1.931,7.758,,1.3206
1985-07-12,1.3885,8.3745,3.3375,241.13,8.42,10.375,1.3523,2.0683,1.931,7.759,,1.3016
1985-07-15,1.3895,8.3675,3.3292,238.65,8.43,10.3712,1.3508,2.0346,1.912,7.74,,1.2989
1985-07-16,1.3893,8.3575,3.3211,237.63,8.3975,10.3575,1.3514,2.002,1.899,7.7325,,1.2981
1985-07-17,1.4155,8.24,3.3038,236.05,8.315,10.22,1.3475,2.0101,1.864,7.7305,,1.2778
1985-07-18,1.405,8.315,3.3334,238.25,8.377,10.3425,1.348,1.996,1.864,7.7185,,1.2935
1985-07-19,1.401,8.34,3.3274,238.3,8.405,10.385,1.3485,1.9751,1.89,7.755,,1.3065
1985-07-22,1.3905,8.3925,3.2976,239.78,8.4275,10.3875,1.3501,1.9802,1.914,7.7655,,1.3105
1985-07-23,1.4155,8.2845,3.3017,237.6,8.3375,10.2125,1.3471,1.9417,1.892,7.7525,,1.2884
1985-07-24,1.4019,8.3525,3.3158,239.4,8.4225,10.3475,1.352,1.9102,1.896,7.7535,,1.305
1985-07-25,1.4047,8.3525,3.2961,239.35,8.4025,10.3125,1.3509,1.9399,2.004,7.7625,,1.3008
1985-07-26,1.4037,8.345,3.3043,239.42,8.3975,10.3525,1.3524,1.9342,2.037,7.77,,1.3048
1985-07-29,1.4305,8.2425,3.268,237.05,8.29,10.1335,1.3487,1.9164,2.043,7.7565,,1.2801
1985-07-30,1.426,8.23,3.2784,236.85,8.29,10.1475,1.3511,1.8957,2.053,7.7495,,1.2787
1985-07-31,1.416,8.2025,3.2441,236.48,8.285,10.0825,1.3535,1.9001,2.176,7.7495,,1.2715
1985-08-01,1.3845,8.278,3.2093,237.7,8.345,10.1575,1.354,1.8975,2.208,7.7575,,1.2813
1985-08-02,1.367,8.3025,3.1612,237.38,8.3625,10.1675,1.3537,1.9011,2.181,7.7635,,1.283
1985-08-05,1.3671,8.3,3.1717,237.47,8.3645,10.18,1.3521,1.8875,2.215,7.77,,1.2825
1985-08-06,1.3455,8.355,3.1774,238.45,8.435,10.2725,1.3578,1.8939,2.26,7.781,,1.2926
1985-08-07,1.346,8.3535,3.1658,237.62,8.415,10.235,1.3612,1.8993,2.22,7.791,,1.2887
1985-08-08,1.3535,8.35,3.1753,238.51,8.3975,10.2425,1.3613,1.8832,2.137,7.789,,1.2884
1985-08-09,1.354,8.3275,3.1772,238.5,8.3925,10.26,1.3614,1.8744,2.172,7.792,,1.2885
1985-08-12,1.3775,8.26,3.1834,237.34,8.3265,10.1275,1.3602,1.8362,2.081,7.782,,1.2737
1985-08-13,1.3926,8.2075,3.19,237.07,8.2875,10.07,1.3569,1.7986,2.193,7.784,,1.2641
1985-08-14,1.3838,8.2475,3.1841,238.07,8.315,10.0975,1.3575,1.8222,2.257,7.791,,1.2698
1985-08-15,1.3925,8.1845,3.1714,237.25,8.2725,10.0475,1.355,1.8501,2.22,7.792,,1.2612
1985-08-16,1.403,8.1625,3.168,236.6,8.2475,9.9955,1.3534,1.8692,2.436,7.792,,1.2545
1985-08-19,1.4003,8.1675,3.1657,236.75,8.2565,10.0175,1.3551,1.9084,2.384,7.7985,,1.2561
1985-08-20,1.3885,8.218,3.1693,237.65,8.2925,10.1025,1.357,1.8657,2.424,7.805,,1.2652
1985-08-21,1.3885,8.2225,3.1393,237.14,8.2825,10.0705,1.3556,1.8553,2.503,7.808,,1.2637
1985-08-22,1.411,8.145,3.1623,235.76,8.2105,9.995,1.3533,1.8553,2.484,7.804,,1.2463
1985-08-23,1.405,8.1625,3.1634,236.27,8.2275,9.9875,1.3543,1.8553,2.503,7.807,,1.2488
1985-08-27,1.3933,8.225,3.1728,237.11,8.2925,10.1225,1.3616,1.8779,2.774,7.807,,1.265
1985-08-28,1.4035,8.1887,3.1824,236.87,8.2587,10.0737,1.361,1.8744,2.774,7.806,,1.2599
1985-08-29,1.3985,8.2037,3.1942,237.17,8.285,10.1187,1.3622,1.8553,2.774,7.804,,1.2648
1985-08-30,1.3965,8.235,3.2238,238.9,8.3175,10.1945,1.365,1.8433,2.774,7.804,,1.275
1985-09-02,1.3815,8.3125,3.2265,238.57,8.38,10.2735,1.3718,1.8433,2.574,7.815,,1.2877
1985-09-03,1.37,8.3675,3.2253,239.43,8.425,10.35,1.37,1.8587,2.575,7.813,,1.2966
1985-09-04,1.3705,8.3325,3.2241,239.8,8.4275,10.345,1.3686,1.8657,2.506,7.814,,1.2951
1985-09-05,1.371,8.3375,3.2198,239.8,8.415,10.345,1.3681,1.8546,2.522,7.812,,1.295
1985-09-06,1.332,8.5175,3.2128,243.1,8.5825,10.6325,1.3725,1.8692,2.584,7.8145,,1.3285
1985-09-09,1.3087,8.5875,3.1651,243.45,8.62,10.66,1.3713,1.8797,2.584,7.816,,1.3345
1985-09-10,1.3125,8.5625,3.1808,242.65,8.6025,10.6325,1.3718,1.9286,2.494,7.816,,1.3328
1985-09-11,1.3055,8.6,3.1854,243.45,8.6475,10.7225,1.3725,1.9335,2.433,7.8135,,1.3428
1985-09-12,1.312,8.6262,3.1928,243.12,8.625,10.715,1.3724,1.9084,2.494,7.815,,1.3394
1985-09-13,1.3372,8.49,3.2073,242.55,8.54,10.51,1.3725,1.9077,2.421,7.815,,1.3201
1985-09-16,1.335,8.4925,3.1936,241.57,8.5187,10.52,1.375,1.9048,2.445,7.821,,1.319
1985-09-17,1.3475,8.4125,3.1851,241.4,8.4735,10.3925,1.377,1.8957,2.433,7.819,,1.3061
1985-09-18,1.342,8.4525,3.1895,241.72,8.4975,10.4825,1.3778,1.8957,2.558,7.817,,1.3156
1985-09-19,1.3375,8.4875,3.1906,241.95,8.5375,10.5312,1.3802,1.8993,2.646,7.817,,1.3219
1985-09-20,1.3675,8.355,3.2102,240.85,8.415,10.35,1.3778,1.8762,2.611,7.8165,,1.3
1985-09-23,1.4325,8.065,3.1945,230.8,8.15,9.885,1.3665,1.8382,2.525,7.8035,,1.2401
1985-09-24,1.4265,8.0825,3.1847,230.12,8.145,9.8925,1.3614,1.8467,2.567,7.77,,1.2417
1985-09-25,1.4267,8.075,3.1761,229.34,8.1275,9.855,1.3614,1.8587,2.567,7.786,,1.2387
1985-09-26,1.4405,7.9225,3.136,220.7,8.0075,9.6825,1.3583,1.8536,2.503,7.7865,,1.2149
1985-09-27,1.409,7.975,3.0963,218.95,8.055,9.77,1.366,1.8416,2.522,7.792,,1.2236
1985-09-30,1.407,7.9705,3.0799,216.57,8.0525,9.735,1.3697,1.8265,2.561,7.75,,1.222
1985-10-01,1.404,7.9425,3.0523,215.8,8.035,9.7025,1.3723,1.7969,2.519,7.7535,,1.2161
1985-10-02,1.4145,7.8655,3.0539,213.42,7.9625,9.6025,1.3641,1.8116,2.503,7.7695,,1.2054
1985-10-03,1.4201,7.88,3.0627,213.65,7.9775,9.6075,1.3699,1.7762,2.503,7.7235,,1.2068
1985-10-04,1.4173,7.82,3.0451,212.9,7.9175,9.5025,1.3654,1.7889,2.503,7.7645,,1.1964
1985-10-07,1.4185,7.875,3.0671,215.1,7.9625,9.5637,1.367,1.7699,2.625,7.7755,,1.2052
1985-10-08,1.415,7.89,3.0727,215.67,7.9775,9.59,1.3672,1.759,2.608,7.7895,,1.2072
1985-10-09,1.4165,7.8835,3.0698,214.37,7.9665,9.5725,1.365,1.7406,2.639,7.7875,,1.2059
1985-10-10,1.4122,7.9125,3.0751,214.88,7.9855,9.62,1.3683,1.7346,2.639,7.782,,1.2112
1985-10-11,1.4095,7.925,3.0783,215.0,7.995,9.645,1.3672,1.7197,2.635,7.7875,,1.214
1985-10-14,1.414,7.9065,3.0808,215.38,7.9785,9.6407,1.3677,1.7197,2.649,7.7845,,1.2132
1985-10-15,1.4135,7.93,3.0864,215.63,7.9845,9.6452,1.3702,1.7007,2.649,7.7925,,1.2143
1985-10-16,1.4098,8.015,3.1018,216.98,8.0325,9.7187,1.3707,1.7286,2.747,7.7985,,1.2227
1985-10-17,1.416,7.9275,3.0751,214.9,7.9675,9.5925,1.3652,1.7271,2.621,7.804,,1.2076
1985-10-18,1.4275,7.925,3.0934,215.15,7.95,9.5562,1.3649,1.7182,2.628,7.7985,,1.2043
1985-10-21,1.4339,7.9,3.1044,215.8,7.9325,9.5572,1.3634,1.7197,2.584,7.793,,1.2035
1985-10-22,1.4339,7.9255,3.1038,215.76,7.9455,9.5725,1.3645,1.7746,2.577,7.7925,,1.2043
1985-10-23,1.4341,7.9175,3.107,215.82,7.9325,9.5662,1.364,1.7857,2.574,7.7937,,1.2051
1985-10-24,1.4242,7.945,3.0948,216.52,7.9555,9.6025,1.3657,1.773,2.587,7.7952,,1.2092
1985-10-25,1.4247,7.9325,3.0831,214.35,7.9375,9.5872,1.3668,1.7889,2.591,7.8005,,1.2073
1985-10-28,1.428,7.9225,3.0916,213.41,7.9325,9.5775,1.3659,1.7809,2.594,7.8005,,1.2063
1985-10-29,1.4374,7.8825,3.0929,212.36,7.8895,9.5195,1.3652,1.7668,2.577,7.8005,,1.1984
1985-10-30,1.4427,7.8662,3.0996,211.23,7.8625,9.4875,1.3663,1.7361,2.561,7.7955,,1.1962
1985-10-31,1.4451,7.8425,3.0964,211.02,7.8575,9.4735,1.3667,1.7361,2.577,7.7985,,1.1924
1985-11-01,1.437,7.875,3.0781,209.2,7.855,9.4735,1.368,1.7361,2.584,7.8005,,1.1928
1985-11-04,1.439,7.8345,3.0744,207.65,7.8195,9.435,1.3696,1.7167,2.574,7.798,,1.187
1985-11-05,1.4352,7.8525,3.0789,207.77,7.8425,9.4525,1.3728,1.7467,2.591,7.8035,,1.1908
1985-11-06,1.4354,7.8325,3.0732,205.55,7.8205,9.4177,1.3767,1.7065,2.594,7.807,,1.1875
1985-11-07,1.4215,7.8475,3.0498,204.47,7.8375,9.44,1.3746,1.7079,2.608,7.805,,1.1916
1985-11-08,1.419,7.905,3.0611,205.6,7.875,9.5,1.3764,1.7094,2.663,7.949,,1.1979
1985-11-11,1.4196,7.8875,3.0595,205.9,7.8875,9.5,1.3779,1.7094,2.677,7.8035,,1.1987
1985-11-12,1.4148,7.8975,3.0493,205.74,7.885,9.49,1.3794,1.7544,2.699,7.801,,1.1977
1985-11-13,1.4227,7.8675,3.0517,204.16,7.8625,9.455,1.38,1.7575,2.685,7.801,,1.1936
1985-11-14,1.4253,7.8605,3.0534,203.41,7.8565,9.4475,1.3782,1.7483,2.688,7.801,,1.1941
1985-11-15,1.4225,7.8625,3.0565,203.97,7.8675,9.4712,1.3766,1.7889,2.688,7.801,,1.1963
1985-11-18,1.4251,7.8715,3.0554,203.55,7.86,9.4762,1.3764,1.8034,2.692,7.805,,1.1961
1985-11-19,1.435,7.825,3.053,202.55,7.806,9.38,1.3748,1.7937,2.677,7.805,,1.1858
1985-11-20,1.4335,7.8475,3.0655,203.14,7.8425,9.4275,1.3767,1.7778,2.688,7.805,,1.1913
1985-11-21,1.441,7.7725,3.0581,201.95,7.7825,9.3475,1.3762,1.7376,2.677,7.803,,1.1847
1985-11-22,1.451,7.7525,3.058,201.05,7.7625,9.3175,1.3757,1.7483,2.67,7.805,,1.1764
1985-11-25,1.4635,7.7075,3.0694,200.6,7.7265,9.2885,1.3772,1.7406,2.663,7.8065,,1.1707
1985-11-26,1.4665,7.6775,3.0667,200.9,7.705,9.25,1.3775,1.7422,2.628,7.804,,1.1654
1985-11-27,1.4702,7.65,3.0745,201.23,7.6965,9.2215,1.3782,1.7346,2.656,7.799,,1.1643
1985-11-28,1.4772,7.6125,3.0862,201.5,7.6525,9.1705,1.3777,1.7346,2.677,7.8005,,1.156
1985-11-29,1.4904,7.5725,3.1015,202.0,7.6325,9.1065,1.3816,1.7452,2.699,7.7985,,1.1504
1985-12-02,1.4885,7.565,3.118,203.2,7.6315,9.105,1.3897,1.7483,2.759,7.8005,,1.1518
1985-12-03,1.4832,7.615,3.1281,204.58,7.68,9.1485,1.3908,1.7809,2.766,7.8045,,1.1582
1985-12-04,1.4855,7.6593,3.1077,202.8,7.6425,9.1105,1.3883,1.773,2.774,7.8035,,1.1525
1985-12-05,1.479,7.6,3.1077,203.25,7.6525,9.1375,1.3935,1.7652,2.774,7.8045,,1.1558
1985-12-06,1.4782,7.615,3.1146,203.67,7.6675,9.157,1.3965,1.7715,2.699,7.804,,1.1571
1985-12-09,1.4631,7.6425,3.134,203.38,7.6875,9.1575,1.3984,1.7699,2.67,7.8075,,1.158
1985-12-10,1.4357,7.6925,3.0415,203.83,7.715,9.185,1.3971,1.7762,2.67,7.808,,1.1619
1985-12-11,1.415,7.7225,3.0111,203.66,7.745,9.2175,1.3925,1.8198,2.663,7.808,,1.1649
1985-12-12,1.4375,7.6775,3.0233,202.0,7.6895,9.125,1.3869,1.8674,2.646,7.808,,1.1539
1985-12-13,1.4365,7.6725,3.0256,202.45,7.6925,9.1475,1.39,1.9194,2.656,7.8065,,1.1559
1985-12-16,1.4365,7.6895,3.0418,202.75,7.7155,9.17,1.3936,2.0855,2.656,7.8065,,1.159
1985-12-17,1.4383,7.64,3.0219,201.75,7.6725,9.1,1.3951,1.996,2.685,7.8055,,1.1497
1985-12-18,1.424,7.6925,3.0075,202.92,7.7075,9.14,1.3952,1.9861,2.685,7.8055,,1.1542
1985-12-19,1.422,7.6825,3.0054,202.85,7.7,9.1325,1.3984,1.9841,2.685,7.807,,1.1541
1985-12-20,1.4241,7.7,3.007,202.93,7.71,9.1525,1.396,2.0161,2.677,7.806,,1.1555
1985-12-23,1.43,7.67,3.004,202.4,7.6775,9.11,1.3977,2.0,2.67,7.808,,1.1508
1985-12-24,1.4245,7.675,2.9986,202.7,7.68,9.115,1.3965,1.992,2.663,7.8075,,1.1511
1985-12-27,1.435,7.6175,2.9913,202.2,7.635,9.0025,1.4002,1.994,2.642,7.8095,,1.1369
1985-12-30,1.4407,7.5875,2.9916,200.95,7.6,8.975,1.3979,1.998,2.589,7.9,,1.1313
1985-12-31,1.4455,7.565,2.977,200.2,7.6,8.93,1.398,1.998,2.558,7.809,,1.1233
1986-01-02,1.4435,7.55,2.9775,199.5,7.5775,8.9325,1.4015,1.992,2.558,7.809,,1.1271
1986-01-03,1.4397,7.585,2.978,202.36,7.6075,8.9725,1.4022,1.998,2.538,7.811,,1.1313
1986-01-06,1.4418,7.5387,2.9896,202.15,7.58,8.9415,1.4066,1.9084,2.532,7.811,,1.1258
1986-01-07,1.4405,7.5125,2.9739,201.3,7.555,8.895,1.3987,1.9231,2.489,7.8075,,1.1184
1986-01-08,1.4445,7.5355,2.9969,201.78,7.5875,8.9325,1.4007,2.008,2.469,7.807,,1.1241
1986-01-09,1.4447,7.565,3.0147,202.25,7.6125,8.9855,1.3977,1.9724,2.439,7.803,,1.1292
1986-01-10,1.4577,7.5575,3.0272,202.09,7.5675,8.9325,1.3921,1.9802,2.38,7.8045,,1.1231
1986-01-13,1.4345,7.6225,3.0206,203.06,7.6525,9.0975,1.4017,1.9881,2.37,7.804,,1.1406
1986-01-14,1.4391,7.6125,3.0141,202.75,7.6425,9.0675,1.404,1.9822,2.356,7.806,,1.1352
1986-01-15,1.4419,7.5865,2.9963,202.31,7.61,8.99,1.405,1.955,2.356,7.808,,1.1286
1986-01-16,1.4412,7.595,2.9994,202.32,7.6175,9.01,1.4024,1.9157,2.301,7.8075,,1.1306
1986-01-17,1.439,7.5975,3.0064,202.33,7.625,9.026,1.4012,1.9231,2.295,7.808,,1.1305
1986-01-20,1.4165,7.5975,2.9697,202.4,7.655,9.0565,1.4009,1.9231,2.294,7.8075,,1.1349
1986-01-21,1.4095,7.5625,2.9336,202.24,7.635,8.9955,1.4059,1.9417,2.281,7.81,,1.1261
1986-01-22,1.3985,7.5725,2.8935,201.2,7.62,8.9575,1.4027,1.9286,2.281,7.802,,1.1196
1986-01-23,1.377,7.5925,2.8559,201.98,7.6445,9.0175,1.4045,1.9512,2.278,7.813,,1.1254
1986-01-24,1.388,7.5375,2.8433,196.85,7.585,8.9325,1.4117,1.9139,2.263,7.812,,1.1151
1986-01-27,1.3845,7.4945,2.8181,195.88,7.56,8.8512,1.414,1.8815,2.228,7.807,,1.1049
1986-01-28,1.406,7.47,2.8584,195.7,7.5275,8.8425,1.4205,1.8975,2.296,7.809,,1.1028
1986-01-29,1.4008,7.4625,2.8317,193.85,7.5215,8.8005,1.4147,1.8904,2.291,7.805,,1.0979
1986-01-30,1.4095,7.435,2.8461,192.94,7.5125,8.775,1.4196,1.8553,2.281,7.804,,1.0942
1986-01-31,1.4086,7.445,2.8619,192.87,7.5205,8.8075,1.4238,1.8674,2.283,7.804,,1.0991
1986-02-03,1.387,7.46,2.8216,191.41,7.5365,8.8287,1.4334,1.8744,2.245,7.8055,,1.1014
1986-02-04,1.3775,7.5185,2.8228,192.3,7.5925,8.9185,1.4417,1.9231,2.21,7.806,,1.1121
1986-02-05,1.3925,7.4325,2.8131,190.72,7.5187,8.7987,1.4307,1.8832,2.193,7.805,,1.0977
1986-02-06,1.4017,7.4135,2.8275,189.97,7.5,8.7785,1.4017,1.8762,2.148,7.804,,1.0954
1986-02-07,1.402,7.44,2.8517,190.92,7.545,8.853,1.4065,1.8797,2.13,7.806,,1.1056
1986-02-10,1.4045,7.4035,2.8268,188.51,7.5095,8.7862,1.399,1.8467,2.181,7.806,,1.0973
1986-02-11,1.4125,7.3825,2.8073,187.45,7.4875,8.745,1.3942,1.8433,2.155,7.806,,1.0922
1986-02-12,1.4134,7.3555,2.7802,186.15,7.46,8.7087,1.3985,1.8382,2.13,7.807,,1.0865
1986-02-13,1.4135,7.35,2.762,183.0,7.4482,8.69,1.4027,1.872,2.107,7.806,,1.0831
1986-02-14,1.4167,7.3275,2.7583,181.92,7.43,8.6625,1.3956,1.8657,2.096,7.806,,1.0794
1986-02-17,1.421,7.3005,2.7343,180.3,7.4025,8.625,1.3952,1.8657,2.077,7.806,,1.0756
1986-02-18,1.4265,7.3065,2.7718,181.21,7.4255,8.65,1.3958,1.8491,2.066,7.8055,,1.0786
1986-02-19,1.46,7.1725,2.7601,177.86,7.2925,8.4425,1.3922,1.8536,2.003,7.8055,,1.0527
1986-02-20,1.454,7.195,2.7859,180.6,7.3275,8.52,1.3907,1.885,2.026,7.802,,1.0602
1986-02-21,1.4483,7.2005,2.7988,182.62,7.3335,8.5125,1.3893,1.9212,2.006,7.804,,1.0603
1986-02-24,1.4612,7.1575,2.7912,182.57,7.3005,8.4575,1.3877,1.9048,1.99,7.8045,,1.0527
1986-02-25,1.49,7.0455,2.8194,181.67,7.2075,8.3275,1.3928,1.8921,1.976,7.8045,,1.0383
1986-02-26,1.4897,6.975,2.8088,181.45,7.1675,8.23,1.3927,1.8861,1.988,7.799,,1.0288
1986-02-27,1.4815,6.945,2.7786,179.9,7.1575,8.18,1.412,1.9305,1.982,7.801,,1.025
1986-02-28,1.4505,7.0075,2.728,180.7,7.1675,8.205,1.4255,1.912,1.982,7.8015,,1.0263
1986-03-03,1.4374,7.0255,2.7045,180.1,7.1855,8.2205,1.4236,1.9175,1.986,7.8065,,1.0241
1986-03-04,1.4615,6.975,2.7399,179.2,7.145,8.1485,1.4235,1.9249,1.982,7.808,,1.0151
1986-03-05,1.4585,7.0475,2.7547,180.0,7.2125,8.2675,1.4115,1.9324,1.98,7.806,,1.0291
1986-03-06,1.4545,7.125,2.7694,179.71,7.24,8.32,1.415,1.9305,1.992,7.8075,,1.0364
1986-03-07,1.4595,7.125,2.7585,179.38,7.1815,8.2575,1.408,1.9212,1.992,7.8075,,1.0273
1986-03-10,1.4407,7.192,2.7906,180.7,7.2915,8.4325,1.3996,1.9194,1.984,7.8095,,1.0496
1986-03-11,1.4615,7.155,2.809,179.87,7.2525,8.3735,1.3988,1.9048,1.982,7.811,,1.0417
1986-03-12,1.4735,7.175,2.8397,180.13,7.2575,8.42,1.3977,1.8886,1.982,7.8115,,1.0474
1986-03-13,1.457,7.2045,2.8164,179.75,7.2925,8.4735,1.3952,1.8904,1.988,7.812,,1.0548
1986-03-14,1.4657,7.115,2.7878,177.1,7.22,8.345,1.3907,1.8939,1.994,7.8115,,1.0405
1986-03-17,1.466,7.0925,2.7597,175.6,7.19,8.3187,1.3882,1.8832,1.996,7.8125,,1.0335
1986-03-18,1.4722,7.1005,2.7754,175.25,7.1955,8.3075,1.391,1.8904,1.998,7.8135,,1.0345
1986-03-19,1.4767,7.1325,2.8006,177.13,7.2135,8.33,1.3892,1.885,2.03,7.8145,,1.0399
1986-03-20,1.4895,7.1125,2.8166,176.15,7.195,8.3025,1.3945,1.8744,2.077,7.814,,1.0363
1986-03-21,1.504,7.0875,2.8275,175.93,7.1625,8.2825,1.3994,1.8657,2.079,7.813,,1.0334
1986-03-24,1.4865,7.1725,2.8496,178.75,7.2585,8.4375,1.4011,1.8762,2.094,7.814,,1.0511
1986-03-25,1.4575,7.3125,2.8567,180.22,7.3775,8.6375,1.4015,1.8727,2.148,7.8155,,1.0751
1986-03-26,1.4722,7.2975,2.8784,179.82,7.3425,8.5825,1.4029,1.8762,2.13,7.815,,1.0711
1986-03-27,1.478,7.2605,2.8851,179.6,7.3275,8.5762,1.397,1.8709,2.105,7.815,,1.0714
1986-04-01,1.4702,7.2662,2.8598,177.7,7.3387,8.5962,1.3917,1.845,2.134,7.8135,,1.0713
1986-04-02,1.472,7.3025,2.9009,179.21,7.395,8.74,1.3927,1.8067,2.137,7.805,,1.0861
1986-04-03,1.4605,7.3575,2.9108,179.74,7.4475,8.8285,1.3932,1.8182,2.148,7.809,,1.1005
1986-04-04,1.4475,7.4,2.8943,180.67,7.49,8.8525,1.3893,1.8132,2.081,7.8105,,1.1132
1986-04-07,1.4517,7.4275,2.9256,182.85,7.51,8.8355,1.3844,1.8123,2.081,7.813,,1.112
1986-04-08,1.478,7.2725,2.9161,179.92,7.3725,8.5875,1.3837,1.8298,2.035,7.8125,,1.0832
1986-04-09,1.463,7.295,2.8536,180.05,7.3675,8.5595,1.3823,1.8175,2.047,7.81,,1.0776
1986-04-10,1.464,7.305,2.8555,179.2,7.375,8.575,1.3874,1.8232,2.051,7.807,,1.0803
1986-04-11,1.482,7.23,2.844,178.0,7.2975,8.4725,1.3927,1.81,2.022,7.805,,1.0655
1986-04-14,1.4806,7.231,2.8667,179.16,7.3165,8.5237,1.3997,1.809,2.022,7.801,,1.0723
1986-04-15,1.4774,7.245,2.8605,178.6,7.3225,8.5175,1.392,1.8073,2.026,7.7995,,1.073
1986-04-16,1.504,7.1325,2.8456,176.83,7.2,8.3125,1.3875,1.8057,2.002,7.798,,1.0466
1986-04-17,1.5245,7.0575,2.8264,175.55,7.1475,8.2175,1.3907,1.8188,2.004,7.7975,,1.0321
1986-04-18,1.517,7.0525,2.8201,174.14,7.1375,8.2075,1.387,1.7921,1.998,7.7885,,1.0293
1986-04-21,1.5105,7.045,2.7894,171.85,7.1125,8.155,1.3879,1.7452,1.996,7.785,,1.0242
1986-04-22,1.5145,6.9925,2.7912,170.05,7.08,8.12,1.3886,1.7559,1.998,7.783,,1.0203
1986-04-23,1.5257,6.9975,2.7928,168.1,7.075,8.1025,1.3942,1.7361,2.014,7.7805,,1.0175
1986-04-24,1.536,6.9655,2.8265,168.64,7.0725,8.1305,1.3866,1.7147,2.058,7.7785,,1.0217
1986-04-25,1.532,6.9475,2.7962,168.6,7.0505,8.055,1.387,1.7256,2.047,7.7665,,1.0123
1986-04-28,1.552,6.9075,2.8048,167.05,7.005,8.035,1.3777,1.7109,2.043,7.7555,,1.0055
1986-04-29,1.5533,6.905,2.8185,167.61,7.0045,8.0375,1.3808,1.7132,2.049,7.795,,1.0072
1986-04-30,1.5535,6.885,2.8196,167.6,6.995,8.035,1.3757,1.7114,2.055,7.795,,1.0062
1986-05-01,1.5316,7.11,2.8212,169.55,7.0825,8.15,1.3776,1.7346,2.068,7.788,,1.0211
1986-05-02,1.527,7.0325,2.8153,169.35,7.0775,8.15,1.3782,1.7391,2.073,7.793,,1.0214
1986-05-06,1.5325,7.01,2.8316,166.4,7.1,8.1875,1.3785,1.7203,2.092,7.797,,1.026
1986-05-07,1.5365,6.97,2.8304,165.75,7.075,8.17,1.3797,1.7144,2.125,7.8015,,1.0236
1986-05-08,1.5495,6.8975,2.81,163.65,7.005,8.0575,1.3772,1.7109,2.125,7.804,,1.0097
1986-05-09,1.538,6.9325,2.7838,162.4,7.005,8.055,1.3805,1.6972,2.096,7.8045,,1.0101
1986-05-12,1.5465,7.42,2.7845,161.0,7.0225,8.0325,1.3799,1.6978,2.09,7.802,,1.0081
